# hostname;interval;timestamp;pswpin/s;pswpout/s
pgxl;60;1440177833;0.00;0.00
pgxl;60;1440177893;0.00;0.00
pgxl;60;1440177953;0.00;0.00
pgxl;60;1440178013;0.00;0.00
pgxl;60;1440178073;0.00;0.00
pgxl;60;1440178133;0.00;0.00
pgxl;60;1440178193;0.00;0.00
pgxl;60;1440178253;0.00;0.00
pgxl;60;1440178313;0.00;0.00
pgxl;60;1440178373;0.00;0.00
pgxl;60;1440178433;0.00;0.00
pgxl;60;1440178493;0.00;0.00
pgxl;60;1440178553;0.00;0.00
pgxl;60;1440178613;0.00;0.00
pgxl;60;1440178673;0.00;0.00
pgxl;60;1440178733;0.00;0.00
pgxl;60;1440178793;0.00;0.00
pgxl;60;1440178853;0.00;0.00
pgxl;60;1440178913;0.00;0.00
pgxl;60;1440178974;0.00;0.00
pgxl;60;1440179034;0.00;0.00
pgxl;60;1440179094;0.00;0.00
pgxl;60;1440179154;0.00;0.00
pgxl;60;1440179214;0.00;0.00
pgxl;60;1440179274;0.00;0.00
pgxl;60;1440179334;0.00;0.00
pgxl;60;1440179394;0.00;0.00
pgxl;60;1440179454;0.00;0.00
pgxl;60;1440179514;0.00;0.00
pgxl;60;1440179574;0.00;0.00
pgxl;60;1440179634;0.00;0.00
pgxl;60;1440179694;0.00;0.00
pgxl;60;1440179754;0.00;0.00
pgxl;60;1440179814;0.00;0.00
pgxl;60;1440179874;0.00;0.00
pgxl;60;1440179934;0.00;0.00
pgxl;60;1440179994;0.00;0.00
pgxl;60;1440180054;0.00;0.00
pgxl;60;1440180114;0.00;0.00
pgxl;60;1440180174;0.00;0.00
pgxl;60;1440180234;0.00;0.00
pgxl;60;1440180294;0.00;0.00
pgxl;60;1440180354;0.00;0.00
pgxl;60;1440180414;0.00;0.00
pgxl;60;1440180474;0.00;0.00
pgxl;60;1440180534;0.00;0.00
pgxl;60;1440180594;0.00;0.00
pgxl;60;1440180654;0.00;0.00
